,STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,SECTOR,Institutional sector,PRICE_BASE,Price base,UNIT_MEASURE,Unit of measure,TIME_PERIOD,OBS_VALUE,BASE_PER,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
290,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LVA,Latvia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,115.124,2015,6,Millions,2,Two
291,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LVA,Latvia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,178.634,2015,6,Millions,2,Two
292,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LVA,Latvia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,120.391,2015,6,Millions,2,Two
293,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LVA,Latvia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,131.679,2015,6,Millions,2,Two
294,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LVA,Latvia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,154.129,2015,6,Millions,2,Two
295,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LVA,Latvia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,172.867,2015,6,Millions,2,Two
296,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LVA,Latvia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,252.559,2015,6,Millions,2,Two
297,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LVA,Latvia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,308.965,2015,6,Millions,2,Two
298,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LVA,Latvia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,195.903,2015,6,Millions,2,Two
299,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LVA,Latvia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,273.641,2015,6,Millions,2,Two
300,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LVA,Latvia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,204.48,2015,6,Millions,2,Two
301,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LVA,Latvia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,212.584,2015,6,Millions,2,Two
302,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LVA,Latvia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,157.002,2015,6,Millions,2,Two
303,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LVA,Latvia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,64.216,2015,6,Millions,2,Two
304,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LVA,Latvia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,132.473,2015,6,Millions,2,Two
305,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LVA,Latvia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,141.284,2015,6,Millions,2,Two
306,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LVA,Latvia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,119.049,2015,6,Millions,2,Two
307,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,109.823,2015,6,Millions,2,Two
308,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,146.372,2015,6,Millions,2,Two
309,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,143.271,2015,6,Millions,2,Two
310,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,142.425,2015,6,Millions,2,Two
311,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,81.397,2015,6,Millions,2,Two
312,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,75.392,2015,6,Millions,2,Two
313,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,295.101,2015,6,Millions,2,Two
314,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,246.962,2015,6,Millions,2,Two
315,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,331.821,2015,6,Millions,2,Two
316,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,434.485,2015,6,Millions,2,Two
317,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,315.314,2015,6,Millions,2,Two
318,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,332.33,2015,6,Millions,2,Two
319,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,141.957,2015,6,Millions,2,Two
320,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,112.155,2015,6,Millions,2,Two
321,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,116.317,2015,6,Millions,2,Two
322,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,74.366,2015,6,Millions,2,Two
323,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,64.211,2015,6,Millions,2,Two
324,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,95.571,2015,6,Millions,2,Two
325,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LTU,Lithuania,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,118.468,2015,6,Millions,2,Two
326,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,126.362,2015,6,Millions,2,Two
327,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,114.147,2015,6,Millions,2,Two
328,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,134.771,2015,6,Millions,2,Two
329,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,110.333,2015,6,Millions,2,Two
330,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,126.519,2015,6,Millions,2,Two
331,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,108.523,2015,6,Millions,2,Two
332,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,143.593,2015,6,Millions,2,Two
333,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,163.967,2015,6,Millions,2,Two
334,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,189.239,2015,6,Millions,2,Two
335,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,126.523,2015,6,Millions,2,Two
336,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,143.737,2015,6,Millions,2,Two
337,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,129.528,2015,6,Millions,2,Two
338,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,178.231,2015,6,Millions,2,Two
339,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,192.253,2015,6,Millions,2,Two
340,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,201.328,2015,6,Millions,2,Two
341,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,259.479,2015,6,Millions,2,Two
342,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,310.525,2015,6,Millions,2,Two
343,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,331.101,2015,6,Millions,2,Two
344,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,LUX,Luxembourg,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,322.83,2015,6,Millions,2,Two
345,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,2608.352,2015,6,Millions,2,Two
346,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,2985.282,2015,6,Millions,2,Two
347,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,3271.707,2015,6,Millions,2,Two
348,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,2894.303,2015,6,Millions,2,Two
349,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,3626.291,2015,6,Millions,2,Two
350,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,3382.993,2015,6,Millions,2,Two
351,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,3847.044,2015,6,Millions,2,Two
352,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,4140.929,2015,6,Millions,2,Two
353,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,4607.559,2015,6,Millions,2,Two
354,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,4685.181,2015,6,Millions,2,Two
355,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,4804.415,2015,6,Millions,2,Two
356,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,4736.604,2015,6,Millions,2,Two
357,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,4886.07,2015,6,Millions,2,Two
358,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,4721.802,2015,6,Millions,2,Two
359,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,4812.51,2015,6,Millions,2,Two
360,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,3818.729,2015,6,Millions,2,Two
361,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,3542.781,2015,6,Millions,2,Two
362,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,3664.83,2015,6,Millions,2,Two
363,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NLD,Netherlands,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,3581.277,2015,6,Millions,2,Two
364,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NOR,Norway,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,610.562,2015,6,Millions,2,Two
365,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NOR,Norway,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,581.795,2015,6,Millions,2,Two
366,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NOR,Norway,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,639.84,2015,6,Millions,2,Two
367,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NOR,Norway,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,764.993,2015,6,Millions,2,Two
368,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NOR,Norway,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,664.098,2015,6,Millions,2,Two
369,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NOR,Norway,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,721.759,2015,6,Millions,2,Two
370,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,NOR,Norway,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,770.566,2015,6,Millions,2,Two
